"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0070126","mitochondrial translational termination","BP",0.0845721643450778,1,1,1
"GO:0070498","interleukin-1-mediated signaling pathway","BP",0.0845721643450778,1,1,1
"GO:0070773","protein-N-terminal glutamine amidohydrolase activity","MF",0.0845721643450778,1,1,1
"GO:0071847","TNFSF11-mediated signaling pathway","BP",0.0845721643450778,1,1,1
"GO:0072674","multinuclear osteoclast differentiation","BP",0.0845721643450778,1,1,1
"GO:0080129","proteasome core complex assembly","BP",0.0845721643450778,1,1,1
"GO:0097193","intrinsic apoptotic signaling pathway","BP",0.0845721643450778,1,1,1
"GO:0098982","GABA-ergic synapse","CC",0.0845721643450778,1,1,1
"GO:0099160","postsynaptic intermediate filament cytoskeleton","CC",0.0845721643450778,1,1,1
"GO:0099184","structural constituent of postsynaptic intermediate filament cytoskeleton","MF",0.0845721643450778,1,1,1
"GO:0140647","P450-containing electron transport chain","BP",0.0845721643450778,1,1,1
"GO:1901052","sarcosine metabolic process","BP",0.0845721643450778,1,1,1
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","BP",0.0845721643450778,1,1,1
"GO:1902514","regulation of calcium ion transmembrane transport via high voltage-gated calcium channel","BP",0.0845721643450778,1,1,1
"GO:1902895","positive regulation of miRNA transcription","BP",0.0845721643450778,1,1,1
"GO:1904047","S-adenosyl-L-methionine binding","MF",0.0845721643450778,1,1,1
"GO:1904071","presynaptic active zone assembly","BP",0.0845721643450778,1,1,1
"GO:1904161","DNA synthesis involved in UV-damage excision repair","BP",0.0845721643450778,1,1,1
"GO:0005031","tumor necrosis factor receptor activity","MF",0.085260814167501,1,2,6
"GO:0005242","inward rectifier potassium channel activity","MF",0.085260814167501,1,2,6
"GO:0006734","NADH metabolic process","BP",0.085260814167501,1,2,6
"GO:0007220","Notch receptor processing","BP",0.085260814167501,1,2,6
"GO:0008510","sodium:bicarbonate symporter activity","MF",0.085260814167501,1,2,6
"GO:0010759","positive regulation of macrophage chemotaxis","BP",0.085260814167501,1,2,6
"GO:0016208","AMP binding","MF",0.085260814167501,1,2,6
"GO:0016559","peroxisome fission","BP",0.085260814167501,1,2,6
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","BP",0.085260814167501,1,2,6
"GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly","BP",0.085260814167501,1,2,6
"GO:0034553","mitochondrial respiratory chain complex II assembly","BP",0.085260814167501,1,2,6
"GO:0042256","cytosolic ribosome assembly","BP",0.085260814167501,1,2,6
"GO:0042289","MHC class II protein binding","MF",0.085260814167501,1,2,6
"GO:0048489","synaptic vesicle transport","BP",0.085260814167501,1,2,6
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","BP",0.085260814167501,1,2,6
"GO:0060337","type I interferon-mediated signaling pathway","BP",0.085260814167501,1,2,6
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","BP",0.085260814167501,1,2,6
"GO:0032040","small-subunit processome","CC",0.0881105452853482,1,6,37
"GO:0001731","formation of translation preinitiation complex","BP",0.0910552218285665,1,3,13
"GO:0140110","transcription regulator activity","MF",0.0910552218285665,1,3,13
"GO:0030117","membrane coat","CC",0.095971021786574,1,4,21
"GO:0008360","regulation of cell shape","BP",0.0984574046589873,1,7,47
"GO:0007166","cell surface receptor signaling pathway","BP",0.102798872923245,1,9,66
"GO:0019901","protein kinase binding","MF",0.105526384660923,1,8,57
"GO:0005643","nuclear pore","CC",0.107473622481111,1,6,39
"GO:0002116","semaphorin receptor complex","CC",0.108900617774117,1,3,14
"GO:0006896","Golgi to vacuole transport","BP",0.108900617774117,1,3,14
"GO:0007162","negative regulation of cell adhesion","BP",0.108900617774117,1,3,14
"GO:0009055","electron transfer activity","MF",0.108900617774117,1,3,14
"GO:0042554","superoxide anion generation","BP",0.108900617774117,1,3,14
"GO:0071230","cellular response to amino acid stimulus","BP",0.108900617774117,1,3,14
"GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","BP",0.108900617774117,1,3,14
"GO:0005771","multivesicular body","CC",0.109832671713596,1,4,22
"GO:0034314","Arp2/3 complex-mediated actin nucleation","BP",0.109832671713596,1,4,22
"GO:0005576","extracellular region","CC",0.110040429705001,1,24,218
"GO:0007018","microtubule-based movement","BP",0.110348143205575,1,9,67
"GO:0006955","immune response","BP",0.110407601487119,1,12,96
"GO:0007186","G protein-coupled receptor signaling pathway","BP",0.111605378359907,1,14,116
"GO:0001682","tRNA 5'-leader removal","BP",0.1128464002051,1,2,7
"GO:0004623","phospholipase A2 activity","MF",0.1128464002051,1,2,7
"GO:0004950","chemokine receptor activity","MF",0.1128464002051,1,2,7
"GO:0005245","voltage-gated calcium channel activity","MF",0.1128464002051,1,2,7
"GO:0005518","collagen binding","MF",0.1128464002051,1,2,7
"GO:0005675","transcription factor TFIIH holo complex","CC",0.1128464002051,1,2,7
"GO:0005773","vacuole","CC",0.1128464002051,1,2,7
"GO:0005944","phosphatidylinositol 3-kinase complex, class IB","CC",0.1128464002051,1,2,7
"GO:0007021","tubulin complex assembly","BP",0.1128464002051,1,2,7
"GO:0014059","regulation of dopamine secretion","BP",0.1128464002051,1,2,7
"GO:0017158","regulation of calcium ion-dependent exocytosis","BP",0.1128464002051,1,2,7
"GO:0030218","erythrocyte differentiation","BP",0.1128464002051,1,2,7
"GO:0032264","IMP salvage","BP",0.1128464002051,1,2,7
"GO:0033180","proton-transporting V-type ATPase, V1 domain","CC",0.1128464002051,1,2,7
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis","BP",0.1128464002051,1,2,7
"GO:0045048","protein insertion into ER membrane","BP",0.1128464002051,1,2,7
"GO:0060326","cell chemotaxis","BP",0.1128464002051,1,2,7
"GO:0071947","protein deubiquitination involved in ubiquitin-dependent protein catabolic process","BP",0.1128464002051,1,2,7
"GO:0005783","endoplasmic reticulum","CC",0.115388256756198,1,38,368
"GO:0006612","protein targeting to membrane","BP",0.116544300100477,1,5,31
"GO:0007179","transforming growth factor beta receptor signaling pathway","BP",0.117910321418645,1,6,40
"GO:0035064","methylated histone binding","MF",0.117910321418645,1,6,40
"GO:0006886","intracellular protein transport","BP",0.120598376699876,1,25,231
"GO:0012505","endomembrane system","CC",0.122666799212954,1,11,88
"GO:0006631","fatty acid metabolic process","BP",0.124527604258002,1,4,23
"GO:0032981","mitochondrial respiratory chain complex I assembly","BP",0.124527604258002,1,4,23
"GO:0016020","membrane","CC",0.125646097395257,1,118,1260
"GO:0004298","threonine-type endopeptidase activity","MF",0.127961699959398,1,3,15
"GO:0005044","scavenger receptor activity","MF",0.127961699959398,1,3,15
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP",0.127961699959398,1,3,15
"GO:0043001","Golgi to plasma membrane protein transport","BP",0.127961699959398,1,3,15
"GO:0000422","autophagy of mitochondrion","BP",0.128831060951545,1,6,41
"GO:0045087","innate immune response","BP",0.14021855077777,1,6,42
"GO:0030527","structural constituent of chromatin","MF",0.142168625675938,1,5,33
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","BP",0.142168625675938,1,5,33
"GO:0000164","protein phosphatase type 1 complex","CC",0.142310435599319,1,2,8
"GO:0003993","acid phosphatase activity","MF",0.142310435599319,1,2,8
"GO:0004740","pyruvate dehydrogenase (acetyl-transferring) kinase activity","MF",0.142310435599319,1,2,8
"GO:0005761","mitochondrial ribosome","CC",0.142310435599319,1,2,8
"GO:0006121","mitochondrial electron transport, succinate to ubiquinone","BP",0.142310435599319,1,2,8
"GO:0006509","membrane protein ectodomain proteolysis","BP",0.142310435599319,1,2,8
"GO:0008047","enzyme activator activity","MF",0.142310435599319,1,2,8
"GO:0010906","regulation of glucose metabolic process","BP",0.142310435599319,1,2,8
"GO:0016298","lipase activity","MF",0.142310435599319,1,2,8
"GO:0017156","calcium-ion regulated exocytosis","BP",0.142310435599319,1,2,8
"GO:0030123","AP-3 adaptor complex","CC",0.142310435599319,1,2,8
"GO:0031965","nuclear membrane","CC",0.142310435599319,1,2,8
"GO:0032797","SMN complex","CC",0.142310435599319,1,2,8
"GO:0033503","HULC complex","CC",0.142310435599319,1,2,8
"GO:0034765","regulation of monoatomic ion transmembrane transport","BP",0.142310435599319,1,2,8
"GO:0042407","cristae formation","BP",0.142310435599319,1,2,8
"GO:0051402","neuron apoptotic process","BP",0.142310435599319,1,2,8
"GO:0051601","exocyst localization","BP",0.142310435599319,1,2,8
"GO:0070979","protein K11-linked ubiquitination","BP",0.142310435599319,1,2,8
"GO:0005759","mitochondrial matrix","CC",0.146796074896886,1,7,52
"GO:0001671","ATPase activator activity","MF",0.148097444348696,1,3,16
"GO:0019843","rRNA binding","MF",0.148097444348696,1,3,16
"GO:0030141","secretory granule","CC",0.148097444348696,1,3,16
"GO:0030904","retromer complex","CC",0.148097444348696,1,3,16
"GO:0033554","cellular response to stress","BP",0.148097444348696,1,3,16
"GO:0005802","trans-Golgi network","CC",0.152499315563354,1,9,72
"GO:0006325","chromatin organization","BP",0.155819247207542,1,5,34
"GO:0030182","neuron differentiation","BP",0.155819247207542,1,5,34
"GO:0006898","receptor-mediated endocytosis","BP",0.156188518962697,1,4,25
"GO:0032543","mitochondrial translation","BP",0.156188518962697,1,4,25
"GO:0046982","protein heterodimerization activity","MF",0.161163351044137,1,11,93
"GO:0000104","succinate dehydrogenase activity","MF",0.161996409151713,1,1,2
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic","BP",0.161996409151713,1,1,2
"GO:0001223","transcription coactivator binding","MF",0.161996409151713,1,1,2
"GO:0001604","urotensin II receptor activity","MF",0.161996409151713,1,1,2
"GO:0001669","acrosomal vesicle","CC",0.161996409151713,1,1,2
"GO:0001937","negative regulation of endothelial cell proliferation","BP",0.161996409151713,1,1,2
"GO:0002860","positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target","BP",0.161996409151713,1,1,2
"GO:0003847","1-alkyl-2-acetylglycerophosphocholine esterase activity","MF",0.161996409151713,1,1,2
"GO:0003884","D-amino-acid oxidase activity","MF",0.161996409151713,1,1,2
"GO:0003951","NAD+ kinase activity","MF",0.161996409151713,1,1,2
"GO:0004108","citrate (Si)-synthase activity","MF",0.161996409151713,1,1,2
"GO:0004123","cystathionine gamma-lyase activity","MF",0.161996409151713,1,1,2
"GO:0004180","carboxypeptidase activity","MF",0.161996409151713,1,1,2
"GO:0004308","exo-alpha-sialidase activity","MF",0.161996409151713,1,1,2
"GO:0004379","glycylpeptide N-tetradecanoyltransferase activity","MF",0.161996409151713,1,1,2
"GO:0004416","hydroxyacylglutathione hydrolase activity","MF",0.161996409151713,1,1,2
"GO:0004422","hypoxanthine phosphoribosyltransferase activity","MF",0.161996409151713,1,1,2
"GO:0004512","inositol-3-phosphate synthase activity","MF",0.161996409151713,1,1,2
"GO:0004798","thymidylate kinase activity","MF",0.161996409151713,1,1,2
"GO:0004802","transketolase activity","MF",0.161996409151713,1,1,2
"GO:0004839","ubiquitin activating enzyme activity","MF",0.161996409151713,1,1,2
"GO:0004963","follicle-stimulating hormone receptor activity","MF",0.161996409151713,1,1,2
"GO:0005366","myo-inositol:proton symporter activity","MF",0.161996409151713,1,1,2
"GO:0005457","GDP-fucose transmembrane transporter activity","MF",0.161996409151713,1,1,2
"GO:0005460","UDP-glucose transmembrane transporter activity","MF",0.161996409151713,1,1,2
"GO:0005614","interstitial matrix","CC",0.161996409151713,1,1,2
"GO:0005732","sno(s)RNA-containing ribonucleoprotein complex","CC",0.161996409151713,1,1,2
"GO:0006021","inositol biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0006147","guanine catabolic process","BP",0.161996409151713,1,1,2
"GO:0006178","guanine salvage","BP",0.161996409151713,1,1,2
"GO:0006227","dUDP biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0006233","dTDP biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0006235","dTTP biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0006297","nucleotide-excision repair, DNA gap filling","BP",0.161996409151713,1,1,2
"GO:0006386","termination of RNA polymerase III transcription","BP",0.161996409151713,1,1,2
"GO:0006741","NADP biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0006983","ER overload response","BP",0.161996409151713,1,1,2
"GO:0007140","male meiotic nuclear division","BP",0.161996409151713,1,1,2
"GO:0008124","4-alpha-hydroxytetrahydrobiopterin dehydratase activity","MF",0.161996409151713,1,1,2
"GO:0008265","Mo-molybdopterin cofactor sulfurase activity","MF",0.161996409151713,1,1,2
"GO:0008340","determination of adult lifespan","BP",0.161996409151713,1,1,2
"GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","BP",0.161996409151713,1,1,2
"GO:0008635","activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c","BP",0.161996409151713,1,1,2
"GO:0008682","3-demethoxyubiquinol 3-hydroxylase activity","MF",0.161996409151713,1,1,2
"GO:0008892","guanine deaminase activity","MF",0.161996409151713,1,1,2
"GO:0008988","rRNA (adenine-N6-)-methyltransferase activity","MF",0.161996409151713,1,1,2
"GO:0009041","UMP/dUMP kinase activity","MF",0.161996409151713,1,1,2
"GO:0009168","purine ribonucleoside monophosphate biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0009361","succinate-CoA ligase complex (ADP-forming)","CC",0.161996409151713,1,1,2
"GO:0010001","glial cell differentiation","BP",0.161996409151713,1,1,2
"GO:0010634","positive regulation of epithelial cell migration","BP",0.161996409151713,1,1,2
"GO:0010916","negative regulation of very-low-density lipoprotein particle clearance","BP",0.161996409151713,1,1,2
"GO:0010945","CoA pyrophosphatase activity","MF",0.161996409151713,1,1,2
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","BP",0.161996409151713,1,1,2
"GO:0016175","superoxide-generating NAD(P)H oxidase activity","MF",0.161996409151713,1,1,2
"GO:0016320","endoplasmic reticulum membrane fusion","BP",0.161996409151713,1,1,2
"GO:0016507","mitochondrial fatty acid beta-oxidation multienzyme complex","CC",0.161996409151713,1,1,2
"GO:0016509","long-chain-3-hydroxyacyl-CoA dehydrogenase activity","MF",0.161996409151713,1,1,2
"GO:0016598","protein arginylation","BP",0.161996409151713,1,1,2
"GO:0018008","N-terminal peptidyl-glycine N-myristoylation","BP",0.161996409151713,1,1,2
"GO:0018293","protein-FAD linkage","BP",0.161996409151713,1,1,2
"GO:0019799","tubulin N-acetyltransferase activity","MF",0.161996409151713,1,1,2
"GO:0019800","peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan","BP",0.161996409151713,1,1,2
"GO:0019841","retinol binding","MF",0.161996409151713,1,1,2
"GO:0022890","inorganic cation transmembrane transporter activity","MF",0.161996409151713,1,1,2
"GO:0023041","neuronal signal transduction","BP",0.161996409151713,1,1,2
"GO:0030158","protein xylosyltransferase activity","MF",0.161996409151713,1,1,2
"GO:0030308","negative regulation of cell growth","BP",0.161996409151713,1,1,2
"GO:0030330","DNA damage response, signal transduction by p53 class mediator","BP",0.161996409151713,1,1,2
"GO:0030474","spindle pole body duplication","BP",0.161996409151713,1,1,2
"GO:0030517","negative regulation of axon extension","BP",0.161996409151713,1,1,2
"GO:0030867","rough endoplasmic reticulum membrane","CC",0.161996409151713,1,1,2
"GO:0031849","olfactory receptor binding","MF",0.161996409151713,1,1,2
"GO:0032045","guanyl-nucleotide exchange factor complex","CC",0.161996409151713,1,1,2
"GO:0032263","GMP salvage","BP",0.161996409151713,1,1,2
"GO:0032375","negative regulation of cholesterol transport","BP",0.161996409151713,1,1,2
